,Counter
individual: s4 0954+65 [bl lacertae objects],1
gamma ray astronomy,2
astronomia de raigs gamma,2
quàsars,2
quasars,3
74r10 74s15 74g70,1
physics - computational physics,3
report,10
developmental psychology,2
in-hospital mortality,1
complications,3
diseases of the respiratory system,2
reintervention,1
rc705-779,2
genomes,3
cromatina -- estructura,1
"primary 13d40, secondary 13d45",1
mathematics - commutative algebra,15
mathematics::operator algebras,5
cell membrane,1
peripheral nervous system,1
sensory physiology,4
potassium channels,4
neurones,4
neurological system,4
pain,4
anatomy and physiology,16
ion channels,9
cytochemistry,3
canals de potassi,1
:health sciences [medical and health sciences],2
ciências da saúde,2
:ciências da saúde [ciências médicas e da saúde],2
health sciences,2
"33c10, 34e05, 34m10",1
quantitative finance - statistical finance,3
parasite transmission,2
vector-borne diseases,3
haemosporidians,2
plasmodium,5
culex pipiens,3
female genital diseases and pregnancy complications,12
diagnostic techniques and procedures,1
urine,9
prostatic neoplasms,1
biological,1
recombination,4
discoveries,10
negative selection,2
hyperpolymorphic,1
s. commune,1
quantitative biology - quantitative methods,5
aerobic exercise,1
non-alcoholic fatty liver disease,3
pparγ (peroxisome proliferator-activated receptor γ),1
pgc-1α (peroxisome proliferator-activated receptor γ coactivator-1α),1
pgc-1? (peroxisome proliferator-activated receptor ? coactivator-1?),1
fndc5 (fibronectin type iii domain-containing 5 transmembrane receptor),1
brown-fat-like development,1
ppar? (peroxisome proliferator-activated receptor ?),1
irisin,1
alzheimer,4
human brain,2
hippocampus,17
clinical neurology,25
pathology and forensic medicine,3
original paper,10
microglia,14
neural plasticity,2
evoluçâo,1
sistema nervoso,1
anatomia,1
plasticidade neuronal,1
neuronios,1
hypothesis & theory article,2
evolution of the nervous system,1
neuron theory,2
electrochemistry,7
surfaces and interfaces,5
"35g20, 35k65, 35k35, 37k50",3
biochemical pathways,1
natural selection,7
"parkinson, malaltia de -- aspectes genètics",1
ximpanzés -- genètica,2
distribution of fitness effects,1
genomica,1
fraction of adaptive subsubstitution (a) and adaptive substitution rate (oa),1
fraction of adaptive substitution (α) and adaptive substitution rate (ωα),1
seleccion positiva,1
parkinson,4
chimpanzee,1
fraction of adaptive substitution (?) and adaptive substitution rate (??),1
"alzheimer, malaltia d' -- aspectes genètics",1
endocrine system diseases,19
46a32,1
subventricular zone,6
neural stem cells,2
cell migration,7
rostral migratory stream,2
oligodendrogenesis,3
phase incoherence,1
mixed state,1
young two-slit experiment,1
weak measurement,1
optica,5
bohmian mechanics,1
jel:c02,3
jel:m20,1
hesitant fuzzy set; group decision making; project evaluation,1
arqueometría,2
tardorromano,1
glass,1
regional archaeological museum,1
industrial and manufacturing engineering,2
museo arqueológico regional,1
tp785-869,2
comunidad de madrid,1
regional goverment of madrid,1
archaeometry,4
vidrio,1
clay industries. ceramics. glass,2
late roman,1
cytoskeleton,9
pdz,1
thermosensory,1
synapsis,2
mathematics - optimization and control,5
90b85,1
jel:c88,2
singular-value decomposition,1
distance,1
"biplot, correspondence analysis, distance, majorization, multidimensional scaling, singular-value decomposition, weighted least squares",1
correspondence analysis,3
weighted least squares,1
library and information sciences,13
"statistics, econometrics and quantitative methods",4
jel:c19,3
psychology (miscellaneous),1
majorization,1
multidimensional scaling,1
biplot,1
nanophotonics,2
disorder,3
random lasing,1
collective emission,1
automobile driving,2
legal status,1
opiate dependence,1
traffic accidents,1
short report,18
europasi,1
physics::space physics,9
erratum,2
g,5
ge1-350,10
geography. anthropology. recreation,5
neural progenitors,1
dyrk1a,3
corrigendum,2
"access to finance,debt markets,bankruptcy and resolution of financial distress,banks&banking reform,economic stabilization",1
"65f15, 65f50, 15a22",1
mathematics - numerical analysis,20
bacterial infections and mycoses,21
dental caries,2
ph buffering,1
arginolytic pathway,1
streptococcus dentisani,1
bacteriocins,4
probiotics,9
"49j52, 49j53",1
motif ranking,1
beta distribution,1
distance modeling,1
artificial intelligence,21
eukaryotes,4
proteasome,2
ubiquitin,2
protein degradation,1
quantum codes,1
computer science::information theory,13
computer science - information theory,20
subfield-subcodes,1
"94b, 11t71, 94a24",1
physics::computational physics,1
affine variety codes,1
"gene regulation, chromatin and epigenetics",17
schizosaccharomyces pombe -- metabolisme,1
observations - cosmology [cosmology],1
theory - large-scale structure of universe,1
haloes [galaxies],5
statistics [galaxies],5
distances and redshifts [galaxies],5
"85a05, 85a40",1
t-cell,2
immune,1
resource,2
allele specific,1
transription,1
qtl,4
ewas,1
neutrophil,2
"dna methylation, ewas, qtl, allele specific, histone modification, immune, monocyte, neutrophil, t-cell, transription",1
monocyte,2
cosmology of theories beyond the sm,8
renormalization group,4
colloid and surface chemistry,8
chelicerates,1
arthropods,2
de novo transcriptome assembly,2
specific rna-seq,1
chemosensory gene families,1
functional annotation,1
neutrophil-lymphocyte ratio,1
neutrophils,4
target,1
dio2,1
cerebellum,5
motor system,1
d2ko,1
animal models of disease,6
animal studies,4
mutation,17
thyroid hormones,1
epithelial–mesenchymal transition,1
invasion,6
pi3k,5
migration,6
c-met,1
liver progenitor cell,1
bioquímica,5
accesibilidad,1
relación familia-escuela,1
comunicación mediada por ordenador,1
alfabetización digital,1
flower color polymorphism,1
silene littorea,1
mrna-seq,1
flavonoid biochemistry,1
flavanone-3-hydroxylase,1
anthocyanin biosynthetic pathway,1
hplc,2
gamma ray experiments,1
dark matter experiments,3
dark matter theory,1
auxins,1
plant biochemistry,4
plant hormones,3
plant genomics,2
plant genetics,4
homeostasis,6
immunomodulation,6
hypoxia-inducible factor 1 alpha subunit (hif-1 alpha),1
mesenchymal stem cells (mscs),1
dental pulp,1
metalloproteinases in medicine,1
caspase-9b,1
pp2ac?2,1
caspase-9,1
[ sdv.can ] life sciences [q-bio]/cancer,3
pp2ac?,1
[ sdv.mhep.hem ] life sciences [q-bio]/human health and pathology/hematology,2
pp2acα2,1
chronic lymphocytic leukemia,12
[sdv.can]life sciences [q-bio]/cancer,3
[sdv.mhep.hem]life sciences [q-bio]/human health and pathology/hematology,2
pp2acα,1
càncer de cap i coll,1
il-1?,1
il-1α,1
head and neck cancer,1
coll càncer,1
cap càncer,1
metastasi,1
qa76,1
axions,2
particle physics - cosmology connection,1
adhesion molecules,1
liver diseases,18
cirrhosis,8
gastroenterology and hepatology,21
liver fibrosis,3
biopsy,3
fibrosis,14
"37c40, 37j60, 70f25, 70e40",1
sox2,1
reporter,1
pluripotency,6
emt,3
breast cancer stem cell,1
cross-contig,1
miseq-illumina sequencing,1
xlsx 9  kb,3
saliva dna viruses table s 3. quality-filtered,1
albuminuria,3
hypertension,8
renin-angiotensin system,1
scaling,1
multifractals,1
resting state functional connectivity,1
weak ergodicity breaking,1
resting state,2
symmetry,1
brain activity,1
fluctuation-dissipation theorem,1
toxicology,14
oxidative dna damage,2
bivalve molluscs,1
dna damage,5
dsp toxins,1
comet assay,1
"health, toxicology and mutagenesis",9
cytotoxicity,6
ogg1 enzyme,1
nested endosymbiosis,2
mealybugs,2
ta170-171,4
interferómetro espacial infrarrojo,1
earthwork. foundations,4
satélites meteorológicos,1
gases traza,1
trace gas products,1
infrared atmospheric sounding interferometer,1
ta715-787,4
histones,9
epithelial to mesenchymal transition,2
heterochromatin,1
fitness traits,1
domestication syndrome,1
adaptation;artificial selection;domestication syndrome;fitness traits;genetic change,1
artificial selection,1
genetic change,1
real-time use of reserves ;,1
secondary regulation reserve market,1
energy(all),7
pumped-storage plant,1
triethylphosphite (tep),1
ti6al4v alloys,1
corrosion protection,2
sol-gel process,1
organic-inorganic coatings,1
triethylphosphite corrosion protection,1
titanium alloys,1
ingeniería industrial,4
hybrid coatings,1
transcription regulation,1
brox1,1
sgk1.1,1
transcriptional coactivator,1
subtractive hybridization,1
emotion regulation,2
assessment,3
measurement invariance,1
suppression,3
adolescent,2
reappraisal,1
kidney diseases,4
"diabetes mellitus, type 2",1
diabetes complications,2
r895-920,1
medical physics. medical radiology. nuclear medicine,1
"05e40, 16w50",1
sato-tate group,1
:11 number theory::11d diophantine equations [classificació ams],1
"generalliterature_reference(e.g.,dictionaries,encyclopedias,glossaries)",2
frobenius distribution,1
classificació ams::11 number theory::11d diophantine equations,1
fermat curve,1
"11d41, 11m50 (primary), 11g10, 14g10 (secondary)",1
pre-pulse inhibition,1
tail suspension test,1
mouse model,7
129 strain,1
disc1,1
forced swim test,1
other,2
regeneration,3
post-transcriptional gene regulation,1
genomics and evolutionary biology,3
planaria,1
schmidtea mediterranea,1
5300,4
relative concerns; alternating-offer bargaining; private information; maximal delays,1
private information,1
jel:j50,1
jel:c73,2
jel:d60,2
alternating-offer bargaining,1
maximal delays,1
"relative concerns, alternating-offer bargaining, private information, maximal delays",1
relative concerns,1
jel:c,1
jel:c7,1
egg proteins,1
textures,1
cultural studies,1
food science,31
enzymatic hydrolysis,1
variation (biology),1
genoma humà,7
variació (biologia),1
necrosi,3
necrosis,5
human genome,3
novel targets,1
bet inhibitors,1
spanish islands and rocks in northern africa,1
human rights,1
k1-7720,3
islas y peñones españoles en el norte de áfrica,1
j,10
law in general. comparative and uniform law. jurisprudence,3
political science,11
international relations,2
isla de tierra,1
territorial claims between spain and morocco,1
derechos humanos,1
inmigración,1
reivindicaciones territoriales entre españa y marruecos,1
jz2-6530,2
mama -- càncer -- aspectes genètics,4
transcripció genètica,6
glycosyltranferase,1
deoxysugar,1
structural analogue,1
acyl migration,1
paulic acid,1
paulomenol,1
transfer cells,2
nsltp,1
endosperm,1
aleurone,2
child deprivation,1
child deprivation; household deprivation; social exclusion; multilevel models.,1
household deprivation,1
social exclusion,1
ciencias de la información,1
"child deprivation, household deprivation, social exclusion, multilevel models",1
ciencias agrarias / agricultura,1
jel:j13,5
multilevel models,1
letter to the editor,10
horizontal transfer,1
ginger2,1
chimerism,1
wolbachia,1
phagewo,1
grasshopper,1
autre (sciences du vivant),1
horizontal gene transfer,11
hybrid zone,1
wolbachia;horizontal gene transfer;hybrid zone;phage wo;grasshopper;grasshopper chorthippus-parallelus;obligate intracellular bacteria;stem-cell niche;endosymbiotic bacteria;natural-populations;mitochondrial-dna;mobile dna;fish-tsa;evolution;infection,1
phage wo,1
digestive system,11
gastrointestinal tract,5
lipid metabolism,7
bioassays and physiological analysis,9
carcinogenesis,3
gastric mucosa,1
malalties del tracte gastrointestinal,2
estómac -- càncer -- aspectes genètics,1
microarrays,5
gastrointestinal tumors,5
gastrointestinal cancer,1
càncer gastrointestinal,1
gastrointestinal system diseases,2
data_codingandinformationtheory,9
oviductal transcriptome,1
ovariectomy,2
pig,2
chromosome,1
nuclear envelope,1
nucleus,2
dna replication,4
expression site body,1
mathematics - general topology,4
"46a50, 46a55, 46b50, 52a07, 52a10",1
cancer screening,4
genetic mutation,5
mutagenesis,3
gynecological tumors,2
protein structure,5
cancer genetics,5
genetic causes of cancer,2
càncer d'ovari,2
macromolecular structure analysis,9
breast tumors,7
ovarian cancer,2
gene function,6
obstetrics and gynecology,9
winemaking,3
agriculture & biotechnology,2
saccharomyces kudriavzevii,1
cold stress,1
hybrids,1
articles,22
gene family evolution,1
species tree,1
incomplete lineage sorting,2
gene duplication and loss,1
gene conversion,1
locus tree,1
software for systematics and evolution,1
"marriage problems, roommate problems, direct dominance, indirect dominance",1
"marriage problems, roommate problems, direct dominance, indirect dominance, c71, c78,",1
social sciences (miscellaneous),8
indirect defences,1
plant defence,1
tetranychus urticae,2
spider mites,1
herbivore-induced plant volatiles,1
:informàtica::intel·ligència artificial [àrees temàtiques de la upc],2
àrees temàtiques de la upc::informàtica::intel·ligència artificial,3
sistemes d'ajuda a la decisió,1
water resources development,1
recursos hidràulics -- explotació,1
decision support systems,1
organic chemicals,1
ingeniería química,3
generalized disjunctive programming,2
distillation,1
general chemical engineering,10
nanofabrication,1
nanoreactors,1
nanocages,1
plasmonics,3
top-down techniques,1
optical devices,1
nanocontainers,1
spanish,3
basic color categories,1
castilian,1
universal factors,1
basic color terms,1
linguistic relativism,1
mexican,1
uruguayan,1
[ phys ] physics [physics],7
proliferation,7
hippo pathway,1
wipf1,1
tumor initiating cell,1
multivesicular body,1
β-catenin destruction complex,1
glioma,4
actin dynamics,1
yap/taz,1
x-rays,1
stars,2
"stars, magnetic fields; pulsar, individual, sgr 1806-20; x-rays, stars; stars, magnetars",1
pulsar,2
jel:h77,10
estabilidad presupuestaria; déficit; incumplimiento; comunidades autónomas,1
jel:h74,2
biofilm,7
staphylococcus,2
s. epidermidis,1
estafilococs,1
exopolysaccharide depolymerase,1
biofilm matrix,1
s. aureus,1
?-sheet,1
?-structure,1
international journal of nanomedicine,4
misfolding,2
fibril,1
β-sheet,1
amyloid,4
perspectives,3
ssnmr,1
β-structure,1
dendrochronology,1
black pine,1
low-intensity fire,1
postfire growth,1
fire effects,1
"[ sdv.sa.sf ] life sciences [q-bio]/agricultural sciences/silviculture, forestry",1
surface fire,1
"[sdv.sa.sf]life sciences [q-bio]/agricultural sciences/silviculture, forestry",1
long-term growth,1
mesenchyme,1
gpu computing,1
agent-based modeling,3
epithelia,1
ifna,1
car signal,1
rna mimicry,1
rnase p,1
hcv ires,1
l-shaped,1
metastasis spread,3
annexin a1,3
abscopal effect,3
proteomic analysis,3
experimental radiotherapy,3
melanoma xenograft,3
shi sty srs factors,1
nicotiana benthamiana,1
carpel evolution,1
style and stigma,1
virus-induced gene silencing (vigs),1
eschscholzia californica,1
gynoecium,1
"58k40, 32s05, 32s70",1
mathematics - complex variables,21
statistics::computation,2
