,Counter
neurobiology of disease and regeneration,2
animal models of disease,3
signaling pathways,5
bursts [x-rays],8
atmospheres,2
individual: 4u 1608-52 [x-rays],1
invited review,1
pet,7
cell biology/gene expression,3
molecular biology/histone modification,1
adicción al trabajo,1
enfoque centrado en la persona,1
engagement,2
job change,2
person-centered approach,3
social psychology,8
cambio de trabajo,1
work engagement,4
workaholism,4
focal adhesions,2
cysteine,3
fibroblasts,1
molecular development,5
carcinomas,1
light microscopy,3
hepatocellular carcinoma,1
fluorescence recovery after photobleaching,2
luminescent proteins,1
green fluorescent protein,2
small interfering rnas,1
short reports,1
biological tissue,9
adhesion molecules,2
connective tissue,8
liver diseases,2
non-coding rna,1
sulfur containing amino acids,4
protein domains,3
connective tissue cells,4
microscopy,7
quantitative biology - quantitative methods,20
bepress|social and behavioral sciences|psychology,3
bepress|social and behavioral sciences,3
bepress|social and behavioral sciences|psychology|health psychology,1
health psychology,1
secondary cosmic-rays,1
primary [cosmic radiation],2
secondary [cosmic radiation],1
space experiments,1
ams,4
iss,1
cosmic.-ray propagation,1
550,2
ratio [flux],1
lithium,4
cosmic radiation: secondary,1
ddc:500.2,4
beryllium,1
satellite,3
cosmic radiation: primary,2
raios cósmicos,3
energia,3
nucleus,2
magnetic spectrometer,2
física de alta energia,2
* automatic keywords *,1
cosmic rays,4
flux: ratio,1
boron,2
physics - classical physics,5
chemistry [bacterial proteins],1
binding sites,3
bacterial proteins,1
ceruloplasmin,1
calorimetry,1
metabolism [metals],1
chemistry [ceruloplasmin],1
chemistry [dna-binding proteins],1
"models, chemical",2
enzymology [streptococcus suis],1
protein conformation,5
metals,1
metabolism [ceruloplasmin],1
metabolism [dna-binding proteins],1
"dpr protein, streptococcus",1
"crystallography, x-ray",6
ddc:570,5
oxidation-reduction,1
metabolism [bacterial proteins],1
chemistry [metals],1
psychological stress,7
mood disorders,8
anxiety disorders,3
personality traits,3
interpersonal relationships,1
human relations,3
neuropsychiatric disorders,3
europäische integration,2
f21,1
f43,1
eu-15,1
convergence,2
jel:f21,6
jel:f43,3
globalisierung,2
eu-staaten,1
relocation,1
new member states,1
offshoring,2
"convergence, relocation, new member states, eu-15",2
jel:f15,5
industrieverlagerung,1
allgemeines gleichgewicht,1
convergence; eu-15; new member states; relocation,1
"1182 biochemistry, cell and molecular biology",4
"60g10, 60g15, 60g17, 60g22, 62m07, 62m09, 65c05",1
quantitative finance - statistical finance,2
quantum cascade semiconductor lasers,1
power spectral density,1
tunable diode lasers,1
blackbodies,1
[phys.phys.phys-gen-ph]physics [physics]/physics [physics]/general physics [physics.gen-ph],1
absorption spectroscopy,1
optical coherence tomography,4
oxidation-reduction process,3
secreted proteins,3
virulence factors,6
cpg-biased mutation,3
saprotrophic wood decay,3
heterobasidion parviporum,3
"charmm36, ceramide, cer16, popc, micelle, tm3, laptm4b,petide, transmembrane",2
[info.info-cr]computer science [cs]/cryptography and security [cs.cr],4
achievable secrecy rate,1
[ info.info-et ] computer science [cs]/emerging technologies [cs.et],2
physical layer network coding,1
[ info.info-cr ] computer science [cs]/cryptography and security [cs.cr],3
[info.info-it]computer science [cs]/information theory [cs.it],10
[info.info-et]computer science [cs]/emerging technologies [cs.et],2
perfect secrecy,1
[ info.info-it ] computer science [cs]/information theory [cs.it],8
signal space alignment,1
thyroxine,1
imprinting,2
noncovalent interactions,1
surface plasmon resonance (spr),1
ultrasonography,1
knee osteoarthritis,3
cartilage degeneration,1
diagnostic performance,1
pectin,4
aspergillus niger,9
rhamogalacturonan,1
metabolic engineering,10
consolidated bioprocess,1
citrus peel,2
l-rhamnose,1
endocrine system diseases,20
musical feature extraction,1
music-induced movement,2
motion capture,2
dance,2
spectral flux,1
pulse clarity,1
kalman filters,1
noise measurement,1
signal processing algorithms,1
nonlinear,1
estimation,1
bayesian state estimation,1
cost function,1
computational modeling,5
text messaging,4
psychiatric services,2
1702,1
"60h40 (primary), 45q05 (secondary)",1
signaling in cellular processes,6
evolutionary selection,1
reproductive system,9
sexual selection,5
evolutionary theory,3
sexual reproduction,2
genetics and genomics/cancer genetics,2
cell biology/cell adhesion,1
biochemistry/drug discovery,1
pharmacology/drug development,1
cell biology/extra-cellular matrix,1
oncology/prostate cancer,1
genetics and genomics/gene expression,3
urology/prostate cancer,1
molecular biology/bioinformatics,3
molecular biology/translational regulation,1
cell biology/developmental molecular mechanisms,1
microbial pathogens,11
bepress|life sciences|microbiology,2
habitats,3
approximation methods,1
pneumococcus,3
simulation and modeling,6
animal migration,2
theoretical ecology,4
ecological niches,1
bacterial pathogens,15
streptococcus,3
ddc:540,4
validation studies,4
ricci curvature,2
metric measure space,3
length structure,1
poincaré inequality,3
sierpinski gasket,1
intrinsic distance,1
gradient flow,1
dirichlet form,1
differential structure,1
synechocystis sp. pcc 6803,4
network analysis,2
text-mining,1
computer science - mathematical software,5
genetic context,1
ribosome binding site,1
translational efficiency,2
papers,7
science & technology,2
gene regulation in immune cells,1
computational biology/molecular genetics,2
genetics and genomics/bioinformatics,3
tissue engineering,3
vegf receptors,1
lymphedema,1
lymphatic vessels,1
a disintegrin and metalloproteinase with thrombospondin motifs 3,1
collagen and calcium binding egf domains 1,1
vascular endothelial growth factor c,1
prostate neoplasms,1
clinical studies,2
randomised controlled trial,2
mass screening,2
prostate-specific antigen,2
attention (behavior),7
developmental psychology,7
embryogenesis,3
squamate,1
pogona vitticeps,1
skull,2
lizard,1
global and planetary change,12
"alien species, biodiversity, conserving nature’s stage, environmental heterogeneity, 23 geodiversity, geology, geomorphometry, native species, scale, vascular plants",1
qh301,2
g1,1
gb,1
mrsa,1
antibiotic resistance,2
esbl,1
phage therapy,2
bacteriophages,2
phage cocktails,1
"accretion, accretion discs-stars",1
binaries-x-rays,1
stars,1
neutron-x-rays,1
gene flow,3
population spread,1
bequeathal,1
movement ecology,1
immune system proteins,9
complement system,4
platelet aggregation,1
immune system,14
lactobacillus,2
bacterial biofilms,3
polysaccharides,1
blood coagulation,1
immune physiology,10
complement activation,1
exopolysaccharides,1
biofilms,2
glycobiology,8
wimek,7
genomic medicine,1
endothelial cells,2
preclinical models,2
gene therapy,5
viral vectors,2
vector biology,2
neuropharmacology,2
"81p05 (primary), 91e99 (secondary)",1
iridium oxide,1
ald,1
ph electrode,1
sudden cardiac arrest,1
initial rhythm,1
cardiovascular medicine,2
resuscitation,1
social insect,2
sex-biased dispersal,1
formica fusca,1
evolutionary studies,4
panmixia,1
hip fracture,1
alzheimer?s disease,2
"34c10, 34m10 (primary)",1
computer science::robotics,2
physics::general physics,9
ddc:520,9
medicin och hälsovetenskap,6
institute of veterinary pathology,3
570 life sciences; biology,8
medical and health sciences,6
density-functional perturbation theory,1
lattice dynamics,1
atom-centered basis functions,1
density-function theory,1
microbial evolution and epidemiology:,1
short paper,1
mechanisms of evolution,1
recombination,5
core/accessory genome,1
"35j62, 31c45, 49j10",1
mesh: sick leave,3
mesh: health status,5
mesh: occupational health,2
mesh: occupations,2
health status [mesh],2
occupations [mesh],1
sick leave [mesh],2
follow-up studies [mesh],3
mesh: follow-up studies,4
occupational health [mesh],2
microbiota,4
microarray analysis,1
t-cells,1
gastroenterology,3
duodenum,1
bacterial-dna,1
host-microbe cross-talk,1
small-intestinal microbiota,1
inflammation,21
celiac disease,1
serratia-marcescens,1
healthy-children,1
interferon-gamma,1
chemokine cxcl16,1
micrornas,1
differentiation,2
3′ untranslated region,1
physics::history of physics,4
genetic epidemiology,7
cardiovascular disease epidemiology,2
arrhythmias,3
acute cardiovascular problems,1
obesity studies,2
ion exchange chromatography,1
bacteriophage phi05_2302,1
virus purification,1
virus particles,1
bacteriophage prd1,2
monoliths,2
"general pharmacology, toxicology and pharmaceutics",3
"pharmacology, toxicology and pharmaceutics(all)",2
nonparametric bayes,1
bayesian modeling,1
quantitative biology - biomolecules,4
anova-type modeling,1
clustering,1
qc,11
computational biology/computational neuroscience,1
computer science/applications,2
variant genotypes,3
metabolic pathways,4
type 1 diabetes,3
maternal health,8
genetic mapping,4
vitamins,6
women's health,12
genetic determinism,1
molecules,3
lipoteichoic acid,1
biofilm formation,2
gene-expression,2
salmonella-typhimurium,2
computingmethodologies_symbolicandalgebraicmanipulation,3
natural selection,5
population differentiation,4
neural architecture,1
brain plasticity,1
"53c23 (primary) 28a33, 49q20 (secondary)",2
"46e35, 28a78, 28a15",1
pollution,13
ubiquitins,1
homo-dimer,1
androgen responsive,1
8,2
ornithine decarboxylase,1
polyamines,1
prostate cancer,19
screening,6
nonsteroidal antiinflammatory drugs,1
digestive system diseases,10
gynecologic infections,1
genitourinary infections,3
chlamydia,2
viral diseases,9
bacterial diseases,11
pathogenesis,4
sexually transmitted diseases,4
urology,12
virus diseases,31
co-infections,1
jel:j53,1
incentive pay,1
panel data,2
j53,1
m52,1
j33,2
m54,1
austauschtheorie (soziologie),1
business and international management,3
gift exchange,1
leistungsentgelt,1
finnland,7
jel:m54,1
"incentive pay, gift exchange, panel data",1
panel,1
noccaea caerulescens,1
brassicaceae,1
metal tolerance,1
thlaspi caerulescens,2
deep sequencing,1
mini review article,5
hyperaccumulation,2
conservation,7
rainforest,1
riparian buffer,1
insect diversity,1
borneo,1
"fflo,",1
bkt,1
fflo,2
molimmuno,1
cellimmuno,1
logic gates,1
applied sciences and engineering,2
optical computer,1
sciadv r-articles,4
movpe,1
"62g15, 62h99, 62m10,",1
undernutrition,1
accelerometer,4
ta3142,2
human and clinical nutrition,1
lipid-based nutrient supplements,1
sub-saharan africa,2
accretion discs-magnetic fields-stars,1
individual,1
m82 x-2-stars,1
accretion,1
magnetars-x-rays,1
mesh: animals,2
swine [mesh],1
"mesh: fatty acids, nonesterified",1
hepatology,3
mesh: triglycerides,1
hepatic artery,1
"mesh: models, biological",2
[ sdv.ib.mn ] life sciences [q-bio]/bioengineering/nuclear medicine,2
lactates [mesh],1
glucose [mesh],2
"mesh: ultrasonography, doppler",1
parameter estimation,1
hyperinsulinism [mesh],1
mesh: lactates,1
mesh: perfusion,1
mesh: positron-emission tomography,3
mesh: glucose,2
perfusion [mesh],1
lipid metabolism [mesh],1
portal vein,2
[sdv.ib.mn]life sciences [q-bio]/bioengineering/nuclear medicine,3
"ultrasonography, doppler [mesh]",1
hepatic blood flow • liver metabolism • compartmental modeling,1
mesh: liver,2
mesh: swine,2
"models, biological [mesh]",2
liver [mesh],1
animals [mesh],1
mesh: hyperinsulinism,1
oxygen radioisotopes [mesh],1
mesh: fasting,1
mesh: lipid metabolism,1
fasting [mesh],1
triglycerides [mesh],1
"fatty acids, nonesterified [mesh]",1
mesh: oxygen radioisotopes,2
positron-emission tomography [mesh],2
interdisciplinary studies,1
collaborative information infrastructure development,1
temporal scale,1
"cyberinfrastructure, e-infrastructure, e-research, e-science",1
long-term ecological research,1
"psychology, general",1
time research,1
"social sciences, general",1
continuing design,1
temporal orientation,1
"computer science, general",1
development orientation,1
metadata standard,1
standard-making,1
functional diversity,1
community weighted functional trait,1
species diversity,5
autogenic control,1
primary succession,1
septal junctions,1
anabaena,2
humdisease,1
[ sdv.eth ] life sciences [q-bio]/ethics,1
[sdv.eth]life sciences [q-bio]/ethics,1
physics - atomic and molecular clusters,3
"fertility, finland, total fertility rate (tfr)",1
resource shift,1
genetic diversity,4
range expansion,1
host shift,1
letter,3
resource competition,2
dung beetle,1
madagascar,1
cattle dung,1
signaling cascades,7
mycology,6
"31c25, 31b05, 35b05, 35b45",1
"biochemistry, medical",3
energy-producing organelles,6
bioenergetics,8
sequence analysis,18
sequencing techniques,10
genome sequencing,5
fungal evolution,1
other bose-einstein condensation phenomena,1
laser-modified scattering and reactions,1
[phys.qphy]physics [physics]/quantum physics [quant-ph],2
[ phys.qphy ] physics [physics]/quantum physics [quant-ph],2
level crossing and optical pumping,1
ageing,11
coherence,1
proprioception,2
sensorimotor integration,2
somatosensory,1
balance,1
sensorimotor cortex,2
passive movement,1
mesh: predictive value of tests,1
"insurance, disability [mesh]",1
"mesh: insurance, disability",1
mesh: cohort studies,6
predictive value of tests [mesh],1
cohort studies [mesh],2
mesh: chronic disease,1
chronic disease [mesh],1
monoacylglycerol lipase,1
endocannabinoid,1
2-ag hydrolase,1
abhd12,1
abhd6,1
α/β-hydrolase domain,1
85-08 (primary),1
magnetic tunnel junction,1
microwave oscillations,1
spin-transfer torque,2
antarctic petrel,2
costs,2
vigilance,2
sexual conflict,3
body condition,2
natural-selection,3
somateria-mollissima,2
group-size,2
care,2
adults,7
public and occupational health,15
finns,7
pulmonology,10
age groups,13
respiratory infections,8
ethnicities,9
economics,10
confidence intervals,2
health economics,2
[phys.phys.phys-optics]physics [physics]/physics [physics]/optics [physics.optics],5
[phys.phys.phys-optics] physics/physics/optics,2
genetic processes,2
natural sciences,7
silver nanoparticle,1
aerosol synthesis,1
localized surface plasmon resonance,1
high resolution mass spectrometry,1
compound identification,1
in silico fragmentation,1
structure elucidation,1
adhesin,1
galabiose,1
gb3,1
galactose,2
